id,data_prevista,turno,demanda_estimada,unidade,regional,executado_em,confianca
20b24b0d-60a8-48a6-bc96-1d44bb7ca876,2026-04-11,manha,112,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
3f4915f4-e19a-4517-9c9e-463fe650b66b,2026-04-12,manha,110,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
0d439aac-1d45-47bf-b115-e76410a0af17,2026-04-13,manha,120,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
e656ec8e-ee84-4603-a778-8787f44ed1b6,2026-04-14,manha,108,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
737f3753-255d-4806-9135-d117a4d595a5,2026-04-15,manha,107,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
665c9ae4-a1c3-4b7b-92e1-4c8406c00571,2026-04-16,manha,109,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
13ae0535-c734-43d6-bc13-8e050ecc30c8,2026-04-17,manha,110,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
e011104c-45df-4169-aebf-f748aa77eff4,2026-04-18,manha,112,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
23f183f8-57a3-4f24-96b1-508131ef4d0f,2026-04-19,manha,110,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
708bcbd2-5ab9-4af0-b526-c31c03ce2e0b,2026-04-20,manha,120,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
5a6a2988-3703-41d9-bdf5-c0526537de11,2026-04-21,manha,122,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
38d2c363-095f-46f1-9fc3-371611f03367,2026-04-22,manha,107,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
a85533e3-7963-46ef-ab6b-89ff0f36a52f,2026-04-23,manha,109,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
660a0df5-3e46-46bd-8d93-c62990703866,2026-04-24,manha,110,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
786604d7-0470-4f9f-9f64-4a800c9ba48b,2026-04-25,manha,112,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
6e5a3f3a-8407-483e-9c1c-75d93c532d14,2026-04-26,manha,110,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
51f8fd88-3a11-46df-8ed9-75c7ecf3228e,2026-04-27,manha,120,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
1e25944a-4a15-4a65-b810-0d86f2c0efd7,2026-04-28,manha,108,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
923c1f40-d2a2-4531-8726-ab7be2d4158c,2026-04-29,manha,107,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
6998f52b-4e71-47df-8ef2-03e60a9f518e,2026-04-30,manha,109,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
8240eb73-4425-442b-8956-cbe95715e00f,2026-05-01,manha,130,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
1b373e39-0c0d-4d0c-ad19-2cc5b6d7401d,2026-05-02,manha,112,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
477e4d63-99dd-409d-9833-fc6f175e3fd1,2026-05-03,manha,110,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
f5c3fddb-e2fc-4013-8908-b464feccd9d8,2026-05-04,manha,120,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
f529909d-4be8-460c-a38c-f1a327ebcc20,2026-05-05,manha,108,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
31bd09db-2178-4d51-ace8-ca1802bf9290,2026-05-06,manha,107,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
3b7890f3-42f3-4178-879d-4e5f8bc74ae8,2026-04-07,manha,100,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
2c51bb30-cc4c-4b8e-b2fd-1028b419f8f0,2026-04-08,manha,99,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
a10e5c6a-d9d5-41fe-9916-7b893933132b,2026-04-09,manha,102,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
49aab881-3847-4d90-9eb1-ee5ed664336e,2026-04-10,manha,100,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
a86f1bb8-03a0-4c5e-8acb-5ab55423fbac,2026-04-11,manha,99,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
b6c613d7-fe80-40e6-afd3-dc55937d1ded,2026-04-12,manha,101,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
61f8bbbe-0f52-420f-b35f-4e972faa6f8a,2026-04-13,manha,114,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
6ac6aa8b-dd91-4da0-8020-faafaf95c9fd,2026-04-14,manha,100,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
ef03e4ea-6948-42b1-9067-20ae7a802dc9,2026-04-15,manha,99,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
6b7a3f1d-47e7-48a7-acc9-33fb1ec171e7,2026-04-16,manha,102,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
f107860c-cd03-4bf9-ba97-46bd6030da38,2026-04-17,manha,100,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
2cf79a3a-98e9-4c66-bd9d-febda88558fa,2026-04-18,manha,99,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
a3d0b494-c54f-438d-934f-b274c656a535,2026-04-19,manha,101,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
64d2d998-9cc0-40c0-afe1-45464d84f42c,2026-04-20,manha,114,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
5946fefd-b8e4-48db-8b81-8b0ad082efbb,2026-04-21,manha,112,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
326b25b1-8ed6-4627-89ad-016dddd3293f,2026-04-22,manha,99,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
368971c8-9b66-4340-8ee5-be4a329ef527,2026-04-23,manha,102,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
c495024e-9d55-40c2-8ff1-869d7b2cca42,2026-04-24,manha,100,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
0f7b83cf-f510-49b5-a479-e22b5d48056a,2026-04-25,manha,99,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
acc251ad-6918-4f03-945f-87ad62f0a72c,2026-04-26,manha,101,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
a070b313-5adc-4adb-bb03-c06f77754074,2026-04-27,manha,114,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
7757697d-22bd-466b-85c4-40b2f8de2bce,2026-04-28,manha,100,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
fc36477d-996b-4421-82a2-e80917da9591,2026-04-29,manha,99,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
85c2c600-f5a5-410a-a1b2-1ed159234268,2026-04-30,manha,102,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
124ffeed-9a8a-4136-831d-bcc0ae43c3cc,2026-05-01,manha,118,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
ee4e4f0f-cb4a-4ac2-9fe6-2a4b94b602a6,2026-05-02,manha,99,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
e6b9e487-cd84-4140-ac63-1b9ae651aab9,2026-05-03,manha,101,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
5879e81e-0efe-4662-bc66-26ecbb376fba,2026-05-04,manha,114,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
8d3a6d7f-4cab-43e6-9011-5943421ba77d,2026-05-05,manha,100,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
01a22698-99d6-4039-a897-29d154299bfb,2026-05-06,manha,99,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
0e4ad011-967d-40c1-9227-f7cbffc713cc,2026-04-07,manha,95,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
236724a3-6086-487c-83c9-5cff9404ac3b,2026-04-08,manha,92,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
21e0368b-aacf-41d7-b072-d5c9bd07bbf5,2026-04-09,manha,90,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
0c977351-230c-42f7-9992-e0e28cade1c7,2026-04-10,manha,92,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,media
1fd43dc7-8f99-4a9e-9b92-0d06b3c0f25b,2026-04-11,manha,91,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
6850ada1-91ba-4a38-8ad6-86e2e2d6ecd5,2026-04-12,manha,90,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
da7f5b45-db32-47ca-9de7-713d15c20d6b,2026-04-13,manha,102,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
004024be-fc80-4318-9831-569fa87f8d3b,2026-04-14,manha,95,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
c8cf1bf2-2208-4ac0-b595-a6a39ce00ff1,2026-04-15,manha,92,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
c30d5339-9b97-4232-9e83-3cebf6b757f7,2026-04-16,manha,90,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
fa8e533f-a405-4354-b830-fca08d37d75b,2026-04-17,manha,92,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,media
917462db-d501-4558-8214-6d3f61378609,2026-04-18,manha,91,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
9b10b324-aedc-4c07-b75d-07f68af8e442,2026-04-19,manha,90,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
0dd0eb3f-4931-46d4-95ca-f2ad43d77743,2026-04-20,manha,102,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
30d81a15-d5c1-47a9-8154-d3afe5ee61b0,2026-04-21,manha,107,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
721f6e39-2539-4828-9b6e-c3bdb8e3c9eb,2026-04-22,manha,92,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
e3858568-2824-4a2e-99a2-7dcd3c266684,2026-04-23,manha,90,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
62b12996-de7d-4eab-ae02-084906b46d01,2026-04-24,manha,92,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,media
47133776-399f-43fb-9b4f-01af3da05c43,2026-04-25,manha,91,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
62260925-ad1e-42b4-99cc-e3bd99f766a3,2026-04-26,manha,90,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
331de3d1-d728-4ce1-8379-b4063d166556,2026-04-27,manha,102,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
411ad1a8-ba58-413a-bb49-aa8626f7e796,2026-04-28,manha,95,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
89716088-60e7-429f-ad28-ab623e8bbb5a,2026-04-29,manha,92,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
9068f52e-5a38-4723-b6d9-7b0d2a6003f9,2026-04-30,manha,90,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
9d834ec0-014c-4401-98be-b5a71e2afe23,2026-05-01,manha,109,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,media
707d6fc0-79ca-452a-9a10-0c4794fa3c8b,2026-05-02,manha,91,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
4ab4cd0d-7107-48f5-81a4-a2513e1c9dcc,2026-05-03,manha,90,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
63727b4a-8084-4bd5-b0f1-0252d96bd043,2026-05-04,manha,102,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
9a2b8ab4-dab4-4a3b-85ad-daa588625c4c,2026-05-05,manha,95,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
ef2c83e4-753c-4fc9-befc-41a553621a4a,2026-05-06,manha,92,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
db305d0d-510e-452e-93d5-13b0dceec48a,2026-04-07,manha,104,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
21357906-2d12-4f78-bd32-e93848f674fd,2026-04-08,manha,110,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
b62ec99e-cb7c-47da-ba7c-a4e6ea00432a,2026-04-09,manha,105,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
4742e10f-d98d-449f-88d0-b3ffa3dc87c0,2026-04-10,manha,110,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
6037efcc-f6d6-4ceb-9550-7e5fc908dc83,2026-04-11,manha,109,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
108e4642-245b-43d7-8dca-d128abfb97b1,2026-04-12,manha,106,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
a47a2910-463c-491f-b8fe-e82c54379c75,2026-04-13,manha,121,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
3f5424dd-e810-431b-87d7-2a59ac28eb23,2026-04-14,manha,104,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
37d81fa6-963f-4eb2-8db7-bb3f5b1ee81a,2026-04-15,manha,110,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
258b0c37-ef99-4386-bc87-d4a09a4cccdb,2026-04-16,manha,105,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
c665505f-3713-4f5b-b77b-ade9cbb2b176,2026-04-17,manha,110,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
5656db74-977e-4187-bba7-cad4e78bf390,2026-04-18,manha,109,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
1af4e71d-b368-4f6d-b707-6aeea6a163dd,2026-04-19,manha,106,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
7d16be59-ebd0-4c41-b9b1-4ba7ec39011f,2026-04-20,manha,121,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
0b799a9d-f570-4e03-84ff-ace509ead5e8,2026-04-21,manha,116,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
b27d6c6f-7e8f-4d36-8d1a-4a28de94d409,2026-04-22,manha,110,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
7937be99-d5ae-4488-9739-adb2dd9a750d,2026-04-23,manha,105,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
3957c520-4393-436f-8ef1-e6b52d9988bf,2026-04-24,manha,110,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
ff1e0002-6eee-4943-970c-8c8964479855,2026-04-25,manha,109,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
959ac47a-1d47-4223-a099-07b0bef059be,2026-04-26,manha,106,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
bf16cad9-e505-449c-bee3-34429adf5af4,2026-04-27,manha,121,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
2f857613-ae19-41aa-a641-9d7b91cea121,2026-04-28,manha,104,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
203c3ba6-f362-434a-8c70-8cbd2dacc82b,2026-04-29,manha,110,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
3afeb701-22b9-4821-86e2-9d22c899f80a,2026-04-30,manha,105,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
445afad5-f6aa-4e6a-b139-97e9a8f01371,2026-05-01,manha,129,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
e221afd0-1cfd-4a96-bdac-b52f4f6b2eba,2026-05-02,manha,109,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
aa880378-67e9-4cff-ba66-da895c69bfd1,2026-05-03,manha,106,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
373c7198-788d-48dc-8088-80a8288cb5a3,2026-05-04,manha,121,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
aa27934a-4dbf-4d9d-b977-58ae75bfdeb3,2026-05-05,manha,104,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
ed613bd0-fea7-4625-b38c-1de2d2c3eb54,2026-05-06,manha,110,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
b11c26ba-6e99-4384-a6d3-5a28c6d405f5,2026-04-07,manha,104,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
2b83a884-52a2-49d3-8b57-4d8815ecc444,2026-04-08,manha,110,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
157ebb02-361f-4d74-b20d-e99611afba83,2026-04-09,manha,105,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
e58df0d2-df97-4e9a-a908-d6877a1f01a1,2026-04-10,manha,110,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
86879d28-f24d-452f-9104-d31649c079fa,2026-04-11,manha,109,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
5e344279-1a44-47f4-a4e8-7d75419b0c5b,2026-04-12,manha,106,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
28845de8-8d9e-494a-a406-7db42c58cc7f,2026-04-13,manha,121,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
cbb7a52e-6a31-440a-a890-af36a1144ae1,2026-04-14,manha,104,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
9773a880-c9f9-43d1-a668-ccf955a0062e,2026-04-15,manha,110,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
fef81f3f-d5d4-4bc8-b967-90f74ca56350,2026-04-16,manha,105,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
8d192d27-e10c-489c-ba5a-80e5cb558ab0,2026-04-17,manha,110,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
684bd30c-f52d-4994-bc4f-3e2478f83b0e,2026-04-18,manha,109,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
91862e5d-5eb4-4a61-a394-b59a89a7d443,2026-04-19,manha,106,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
04deab54-a9ce-4340-b395-a578e0dd1350,2026-04-20,manha,121,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
d86a6c7d-15ec-411b-a8a8-f8945c0e65c1,2026-04-21,manha,116,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
8a7c52c2-0719-4d0d-ac61-c82ae2aea1c4,2026-04-22,manha,110,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
89d9f601-eb28-4c2d-9b0f-08492803d1b9,2026-04-23,manha,105,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
ca47c743-6ea4-4f35-9302-723e0016a64e,2026-04-24,manha,110,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
bc9420bd-6400-46c6-9b2c-46abdf8e029d,2026-04-25,manha,109,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
cbfacc99-0932-4d6f-82d3-c715e78c898c,2026-04-26,manha,106,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
23c040ff-f314-490b-a7a6-4707e217fa98,2026-04-27,manha,121,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
9e1a6199-5f0d-4f02-bb78-0f09170e8227,2026-04-28,manha,104,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
158355fd-44ad-4268-8496-1a4eb94e4950,2026-04-29,manha,110,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
d3609d40-f5fb-4a02-b6ca-ec607af2b600,2026-04-30,manha,105,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
0466831a-da2e-4f84-9622-f092c3b75093,2026-05-01,manha,129,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
e8405129-08d7-44f1-8463-1153eb8311a3,2026-05-02,manha,109,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
2ee7012d-818e-44c2-9382-54504d20f8a4,2026-05-03,manha,106,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
ee78e39f-183e-422f-8cd4-5bbe32e583bd,2026-05-04,manha,121,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
e258c829-3434-4b23-a3b8-fd844adaf5bd,2026-05-05,manha,104,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
e5ca00e9-08c4-419e-ab2e-02588f21cafb,2026-05-06,manha,110,PS Vitural - Web,web,2026-04-06T18:22:46.466+00:00,alta
e58ca230-02a6-4f76-b2e0-d1a371e38502,2026-04-07,manha,104,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
99bfe256-979f-43bd-b23a-f0f3b064359b,2026-04-08,manha,110,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
90f28474-5494-4bf2-bdb3-d73c0b88f5d4,2026-04-09,manha,105,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
f37d3045-2ff9-4f8b-9a88-7a3d7cbe0a27,2026-04-10,manha,110,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
25b8bd8a-a98e-483b-bd12-f77ffad73588,2026-04-11,manha,109,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
4c579a2f-9b2b-40d6-a5e5-03dabe7aa388,2026-04-12,manha,106,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
e775fd26-e988-4b5e-84bb-cae1219eb297,2026-04-13,manha,121,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
e928eb1a-00b0-448d-bfc7-61a3f485f98a,2026-04-14,manha,104,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
36b7e99f-1251-4b42-af6d-28b18a510984,2026-04-15,manha,110,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
1b10f9f7-bf05-4967-8ae7-ac4572c40068,2026-04-16,manha,105,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
3bd3ad5a-9f66-4501-b192-03062efc75be,2026-04-17,manha,110,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
e235ec9a-f86d-481f-83c4-849afc158e14,2026-04-18,manha,109,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
b062b737-1496-43c8-ada3-9d6ac56d8ff1,2026-04-19,manha,106,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
dcfe9d50-ea28-4d38-87c3-57a5e03a1e09,2026-04-20,manha,121,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
3526468e-3242-46ac-acfe-dda894fd1896,2026-04-21,manha,116,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
1b2f3b16-2efe-4e3b-8543-bc125f712a1e,2026-04-22,manha,110,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
5657e079-c59e-4e74-a2c6-2a7843bed913,2026-04-23,manha,105,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
ada946ad-b2fd-44f1-865f-af25b8d255b9,2026-04-24,manha,110,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
7e3a715f-5cd2-4d0d-9a4f-7a97e146ca29,2026-04-25,manha,109,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
aebcf1e2-3976-4cae-a02e-8a7b80907877,2026-04-26,manha,106,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
7f755001-17b5-4a15-9e03-7dbc2755f335,2026-04-27,manha,121,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
5af1cd19-e88e-4f67-906a-5e2d37997ad2,2026-04-28,manha,104,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
bf4a232b-0d1d-495f-8e02-3dfc0301d94c,2026-04-29,manha,110,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
7c5a9707-7ac7-4086-b57d-017c21986cf0,2026-04-30,manha,105,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
940b87af-a6ee-4968-b049-56182562bb7d,2026-05-01,manha,129,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
2d2e7dc9-887f-4091-8f56-b1956d428479,2026-05-02,manha,109,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
083c3fa6-60fd-4ee9-8d20-92185a02b28d,2026-05-03,manha,106,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
ef3fe0d8-5951-4789-bfc6-063a984ae41e,2026-05-04,manha,121,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
85a359bd-32de-4edd-8300-a54f31640164,2026-05-05,manha,104,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
2a2c6062-08c3-4840-b393-470dcac090f1,2026-05-06,manha,110,UTI Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
24d68c5f-cfd7-45ee-aeed-4b6a857d083a,2026-04-07,noite,68,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
65f95c42-a7b4-44bb-b712-42cab99aaf29,2026-04-08,noite,70,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
826dba8e-3131-48ca-919f-add05a2cac91,2026-04-09,noite,68,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
4902e8e2-a7ce-438b-90bf-d8b92a0f014d,2026-04-10,noite,71,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
f1ef392a-4bdf-4b25-ab32-34344e21519b,2026-04-11,noite,76,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
a5e7c5c5-2e45-4d49-ae8d-790cd1efb3bf,2026-04-12,noite,73,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
b0c1bd36-eabf-4d8d-95a5-299a08a800e9,2026-04-13,noite,80,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
56293f4f-1abc-4864-af9c-7c7d0b4042d0,2026-04-14,noite,68,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
c2da5d0f-d63c-4140-ac1b-c8665e5ce56f,2026-04-15,noite,70,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
bee19a90-d245-43aa-9548-965f31bb30ee,2026-04-16,noite,68,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
71d6cce3-5458-47ed-a5da-8f573c24351d,2026-04-17,noite,71,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
679486ca-c613-49fb-b9dd-9905d73ec019,2026-04-18,noite,76,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
2b116ef2-5f30-430a-8d7a-77def269c260,2026-04-19,noite,73,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
