id,data,turno,total_atendimentos,unidade,regional,created_at
36ada7d4-5642-47ae-89c1-80aa0c3510e9,2026-03-28,Noite,76,PS Vitural - Web,,2026-04-09 13:44:04
0221832a-3bef-45f0-a995-8305d49e58ef,2026-03-29,Noite,51,PS Vitural - Web,,2026-04-09 13:44:04
d37451c5-d316-4876-8a1e-7a6dfb83ff40,2026-03-28,Noite,68,PS Sig - DF,,2026-04-09 13:44:04
99893879-e5fa-498c-9747-eac14553a16e,2026-03-29,Noite,67,PS Botafogo - RS,,2026-04-09 13:44:04
0122fda1-91a9-4c86-a721-cf5ff78699c5,2026-03-28,Noite,59,PS Pampulha - MG,,2026-04-09 13:44:04
7ec0f322-6668-43f6-a5d5-6f79b3f94bf9,2026-03-28,Noite,70,PS Botafogo - RS,,2026-04-09 13:44:04
6ac357db-351f-4911-aa2f-f0d2073b9a99,2026-03-27,Noite,75,PS Barra da Tijuca - RJ,,2026-04-09 13:44:04
c1461983-d902-4996-9a73-cbce230f9268,2026-03-27,Noite,41,PS Botafogo - RS,,2026-04-09 13:44:05
6e6af9ac-174b-4eae-9162-937e43abd23b,2026-03-27,Noite,52,ENFERMARIA Vitória - ES,,2026-04-09 13:44:05
ff0e0508-7ec0-4a27-bd95-8fb2cea58477,2026-03-27,Noite,56,PS Vitural - Web,,2026-04-09 13:44:05
93314c05-774b-4f27-812f-84b7b953d644,2026-03-27,Noite,48,PS Sig - DF,,2026-04-09 13:44:05
f7b65da9-cfdb-4177-932c-0fd2b7165b8e,2026-03-28,Noite,40,PS Campo grande - RJ,,2026-04-09 13:44:05
7737ff79-5406-4882-b0c0-358121d230cb,2026-03-29,Noite,61,ENFERMARIA Vitória - ES,,2026-04-09 13:44:05
d23d61a5-e5b2-4002-9ce8-f95b45b5e9ce,2026-03-29,Noite,42,PS Taguatinga - DF,,2026-04-09 13:44:05
e3f4cd43-39e1-4bcc-a780-c9a8d5536a76,2026-03-29,Noite,79,PS Sig - DF,,2026-04-09 13:44:05
cf1af316-b123-4867-a872-e5bd987c6351,2026-03-28,Noite,68,PS Vitória - ES,,2026-04-09 13:44:05
3ab1aecc-c7b4-40bf-a928-d04bc1556d17,2026-03-27,Madrugada,68,PS Pampulha - MG,,2026-04-09 13:44:05
629ea39f-4095-4c64-83a2-59343eb04ba0,2026-03-27,Madrugada,67,PS Campo grande - RJ,,2026-04-09 13:44:05
44f93cf2-3f8c-42d4-b24b-f55a2dc803e1,2026-03-29,Noite,71,PS Pampulha - MG,,2026-04-09 13:44:05
5fd7f4fb-ebf3-40e3-bfe4-5bffcbc6c366,2026-03-29,Noite,53,PS Vila Velha - ES,,2026-04-09 13:44:05
2969351a-007f-434f-b82d-bea8673e4f78,2026-03-28,Noite,64,PS Barra da Tijuca - RJ,,2026-04-09 13:44:05
7fb87072-a05c-4177-a821-1b490255a9cf,2026-03-28,Madrugada,49,PS Taguatinga - DF,,2026-04-09 13:44:05
540e538e-1eb3-40a2-925b-fcd9d9af1655,2026-03-29,Noite,65,PS Barra da Tijuca - RJ,,2026-04-09 13:44:05
dc638bd7-85c7-4126-996f-4aeef51b438a,2026-03-28,Madrugada,62,PS Vila Velha - ES,,2026-04-09 13:44:05
f7b24b93-647d-4ce3-a3da-6a7be5618879,2026-03-29,Madrugada,44,PS Campo grande - RJ,,2026-04-09 13:44:05
6216f5b2-db69-49e4-a3e1-be2fd303db8b,2026-03-29,Madrugada,47,PS Vitória - ES,,2026-04-09 13:44:05
1f05e36b-32f1-4a0e-8423-acb6572fdb76,2026-03-28,Madrugada,66,PS Vitural - Web,,2026-04-09 13:44:05
9c4d8d5e-696c-4741-9841-afd76978dcf8,2026-03-29,Madrugada,49,PS Vitural - Web,,2026-04-09 13:44:05
acbc52f8-6786-4dcb-bf07-e7f2632b3db5,2026-03-28,Madrugada,68,PS Sig - DF,,2026-04-09 13:44:05
770b48e4-3d1d-4211-8567-fe42de883bff,2026-03-27,Madrugada,43,PS Vitória - ES,,2026-04-09 13:44:05
f14425e0-4011-4c53-98b9-77e39b8b8b08,2026-03-28,Madrugada,73,PS Pampulha - MG,,2026-04-09 13:44:05
a8b4497b-a236-45dc-b7a6-1fd0f143d3fb,2026-03-28,Madrugada,58,PS Botafogo - RS,,2026-04-09 13:44:05
e887a3c3-7fce-4825-891a-c1d7ea24617f,2026-03-27,Madrugada,74,PS Barra da Tijuca - RJ,,2026-04-09 13:44:05
e005b68b-0ad0-4123-aeb2-6a0cfe8934d1,2026-03-27,Madrugada,74,PS Botafogo - RS,,2026-04-09 13:44:05
4474ceb9-fa3f-4677-8035-209cbc0e316c,2026-03-27,Madrugada,44,ENFERMARIA Vitória - ES,,2026-04-09 13:44:05
0a9d9cba-a3bf-4324-b6ea-82f15402b142,2026-03-27,Madrugada,40,PS Vitural - Web,,2026-04-09 13:44:05
eaf84a7f-38b5-41a4-ad69-5a65e3a1899a,2026-03-27,Madrugada,69,PS Sig - DF,,2026-04-09 13:44:05
4008dfa0-185f-401c-a047-eb4aedc3e42e,2026-03-28,Madrugada,65,PS Campo grande - RJ,,2026-04-09 13:44:05
cd68acf5-b0f4-4ab8-a1ba-cbdde4c2865c,2026-03-27,Madrugada,60,PS Vila Velha - ES,,2026-04-09 13:44:05
221b6f88-79f2-4da8-9f02-945bc11ca991,2026-03-29,Madrugada,44,PS Botafogo - RS,,2026-04-09 13:44:05
dd9df2ba-628e-4cb6-b0ba-72979cbfc696,2026-03-27,Madrugada,61,PS Taguatinga - DF,,2026-04-09 13:44:05
9c06e3a8-5863-47f3-990e-f7fd05e52350,2026-03-29,Madrugada,47,ENFERMARIA Vitória - ES,,2026-04-09 13:44:05
9534f4f7-2039-499c-b3b3-d3b0fe651022,2026-03-29,Madrugada,55,PS Sig - DF,,2026-04-09 13:44:05
b3630d87-327d-458c-b969-8df083d678f4,2026-03-28,Madrugada,76,PS Vitória - ES,,2026-04-09 13:44:05
6c8b35a6-90d8-486f-84e6-f4f3df654fb9,2026-03-29,Madrugada,72,PS Taguatinga - DF,,2026-04-09 13:44:05
934144d9-4c17-4ad0-b7ca-1441739053f3,2026-03-26,Manhã,77,PS Campo grande - RJ,,2026-04-09 13:44:05
f7e48c73-3b59-4f2d-a3d7-31b275fccca2,2026-03-29,Madrugada,43,PS Vila Velha - ES,,2026-04-09 13:44:05
179709c9-a739-426f-92f3-82c5cf9f7df2,2026-03-28,Madrugada,53,PS Barra da Tijuca - RJ,,2026-04-09 13:44:06
91eab5f2-b746-436f-bec5-896c2103606e,2026-03-29,Madrugada,50,PS Pampulha - MG,,2026-04-09 13:44:06
6cead429-620a-4ede-b6be-165a7c2559a4,2026-03-29,Madrugada,47,PS Barra da Tijuca - RJ,,2026-04-09 13:44:06
b5e1a191-bca4-4435-aa67-52d55f1383da,2026-03-27,Manhã,78,PS Taguatinga - DF,,2026-04-09 13:44:06
e73ec014-961c-401b-99ac-3eaddda5fa5d,2026-03-26,Manhã,59,PS Pampulha - MG,,2026-04-09 13:44:06
03faae93-6931-48ca-8a41-f65e79e9efa6,2026-03-27,Manhã,41,PS Vila Velha - ES,,2026-04-09 13:44:06
92030d9a-2fef-4731-80fd-d093f10d33d7,2026-03-28,Manhã,62,PS Vitória - ES,,2026-04-09 13:44:06
b19d8628-9a5a-4015-b6c1-ac4409b22f0b,2026-03-28,Manhã,64,PS Vitural - Web,,2026-04-09 13:44:06
365bc0a6-ab1d-40fa-a4f8-8d8084bc22d4,2026-03-27,Manhã,50,PS Sig - DF,,2026-04-09 13:44:06
b6fb8f2e-5504-4d53-8540-6fe8e80abaae,2026-03-26,Manhã,77,PS Vitória - ES,,2026-04-09 13:44:06
cd9fd3ff-e1c1-419c-a0a4-a22b1294d74e,2026-03-27,Manhã,52,PS Pampulha - MG,,2026-04-09 13:44:06
d654252d-f1b0-437c-9fe0-51782532f97b,2026-03-27,Manhã,49,PS Botafogo - RS,,2026-04-09 13:44:06
5f1806ee-489a-4ab9-a814-2e397bba7e6f,2026-03-26,Manhã,54,PS Barra da Tijuca - RJ,,2026-04-09 13:44:06
6770c543-67ea-40a6-be04-fbeba03ba283,2026-03-26,Manhã,51,PS Botafogo - RS,,2026-04-09 13:44:06
72923d66-7928-4adb-9204-4b2d46bc90e6,2026-03-26,Manhã,79,ENFERMARIA Vitória - ES,,2026-04-09 13:44:06
ae639693-b1ce-42ae-a3e2-fba1546fe9f7,2026-03-26,Manhã,56,PS Vitural - Web,,2026-04-09 13:44:06
23ad2d9d-0b4c-4b17-ba87-41bc271fe044,2026-03-26,Manhã,71,PS Sig - DF,,2026-04-09 13:44:06
18df8837-3c78-4284-9cb3-2aa5fb907a07,2026-03-27,Manhã,77,PS Campo grande - RJ,,2026-04-09 13:44:06
4fdfa369-9a25-4cd2-955d-be7402c17c89,2026-03-26,Manhã,47,PS Vila Velha - ES,,2026-04-09 13:44:06
18da887b-e443-4a64-ace1-eb74302b1d20,2026-03-28,Manhã,61,PS Campo grande - RJ,,2026-04-09 13:44:06
27cc0dbb-3bd4-4201-af0b-64eef85fb00c,2026-03-26,Manhã,61,PS Taguatinga - DF,,2026-04-09 13:44:06
6f04b373-670e-4b41-bac9-72587c748fa9,2026-03-27,Manhã,77,PS Vitural - Web,,2026-04-09 13:44:06
e21a1a3c-fe99-4416-a8b9-83e546eb8bf9,2026-03-28,Manhã,70,PS Botafogo - RS,,2026-04-09 13:44:06
8326d340-76c0-4f54-88aa-d7ddad94c661,2026-03-28,Manhã,50,ENFERMARIA Vitória - ES,,2026-04-09 13:44:06
25a7311e-0304-4364-9c3e-e8a91f698ad6,2026-03-28,Manhã,75,PS Sig - DF,,2026-04-09 13:44:06
a88ebd25-170b-4366-bba8-08dcea88f4c8,2026-03-27,Manhã,72,PS Vitória - ES,,2026-04-09 13:44:06
5b1c370d-46f5-47a1-b83d-3e689edb5991,2026-03-28,Manhã,51,PS Taguatinga - DF,,2026-04-09 13:44:06
0dc04cc4-4997-454a-9731-bc3b95566728,2026-03-26,Tarde,78,PS Campo grande - RJ,,2026-04-09 13:44:06
528fe53e-bb26-442e-ac0c-340860b16533,2026-03-28,Manhã,68,PS Vila Velha - ES,,2026-04-09 13:44:06
64072b95-f013-4c85-ada7-e1ccaa3280b0,2026-03-27,Manhã,51,PS Barra da Tijuca - RJ,,2026-04-09 13:44:06
e950ab91-efd0-414a-adbc-9d1099a0fdba,2026-03-28,Manhã,58,PS Pampulha - MG,,2026-04-09 13:44:06
1d7519db-9844-4c34-985c-114f41651956,2026-03-26,Tarde,73,PS Pampulha - MG,,2026-04-09 13:44:06
f4b03822-fcf8-4067-9d99-20d76bff89f6,2026-03-27,Tarde,68,PS Taguatinga - DF,,2026-04-09 13:44:06
5d7b88d1-2e36-454f-8cfe-1c69287eec79,2026-03-28,Manhã,63,PS Barra da Tijuca - RJ,,2026-04-09 13:44:06
d0a7af14-ea57-44ea-9852-ace1c87bbdaf,2026-03-28,Tarde,75,PS Vitória - ES,,2026-04-09 13:44:06
44c7985c-c7ed-4896-9a99-a4fb2fc19365,2026-03-27,Tarde,60,PS Sig - DF,,2026-04-09 13:44:07
3e6e3f18-af34-439e-9d05-d683641320dc,2026-03-26,Tarde,73,PS Vitória - ES,,2026-04-09 13:44:07
fc2c5e4b-ff76-484b-8daf-502501cb8253,2026-03-27,Tarde,57,PS Pampulha - MG,,2026-04-09 13:44:07
ee3d590d-23f4-44c9-ade4-46502eca76f9,2026-03-27,Tarde,41,PS Botafogo - RS,,2026-04-09 13:44:07
a2059582-51cf-4c30-ae8a-f2d29e467499,2026-03-26,Tarde,66,PS Barra da Tijuca - RJ,,2026-04-09 13:44:07
f042165d-1dcb-421b-a0cc-ab446950efa8,2026-03-26,Tarde,44,PS Botafogo - RS,,2026-04-09 13:44:07
057c804b-76f4-4f01-8b37-ea32fe7cfcba,2026-03-26,Tarde,44,ENFERMARIA Vitória - ES,,2026-04-09 13:44:07
39ad604d-f8c7-489d-9214-c257724960ed,2026-03-26,Tarde,45,PS Sig - DF,,2026-04-09 13:44:07
e6e27b4f-a872-4672-a29f-3e38dffa1511,2026-03-26,Tarde,76,PS Vitural - Web,,2026-04-09 13:44:07
ef928a0e-dc1f-4489-90ea-de05deb0d679,2026-03-27,Tarde,53,PS Campo grande - RJ,,2026-04-09 13:44:07
92a3357b-7221-410d-8733-211bf8e3ebf9,2026-03-26,Tarde,55,PS Vila Velha - ES,,2026-04-09 13:44:07
557fe5ae-7f53-40c5-b73a-435136213a7c,2026-03-28,Tarde,73,PS Campo grande - RJ,,2026-04-09 13:44:07
71349ec2-7bb0-4be7-b5ca-39ee60ee2d1a,2026-03-26,Tarde,56,PS Taguatinga - DF,,2026-04-09 13:44:07
1db12a3e-3293-4faa-9b8a-a322f9c30b44,2026-03-28,Tarde,46,PS Vitural - Web,,2026-04-09 13:44:07
79340db8-676a-4d1d-b085-deb622efb4b2,2026-03-27,Tarde,56,PS Vila Velha - ES,,2026-04-09 13:44:07
7147b95b-5511-48e2-9f51-a2e7e0bcd9f0,2026-03-28,Tarde,49,PS Botafogo - RS,,2026-04-09 13:44:07
77abf86e-1d8e-48c2-82e2-c1e7b1d7b6d1,2026-03-27,Tarde,72,PS Vitural - Web,,2026-04-09 13:44:07
68e19e2b-2612-4d4a-b59b-d97477f29ecc,2026-03-28,Tarde,57,ENFERMARIA Vitória - ES,,2026-04-09 13:44:07
8b530458-dec2-4021-ad46-2c3650b734a7,2026-03-28,Tarde,78,PS Sig - DF,,2026-04-09 13:44:07
49faaf64-20db-4be6-a310-64403eb329d0,2026-03-27,Tarde,41,PS Vitória - ES,,2026-04-09 13:44:07
50a45d7c-0308-4150-86d0-ee8009a87062,2026-03-28,Tarde,72,PS Taguatinga - DF,,2026-04-09 13:44:07
484fe239-4a5d-48de-b3e9-230fd28e9e17,2026-03-28,Tarde,66,PS Pampulha - MG,,2026-04-09 13:44:07
80041bf7-ac57-4c69-9ec8-4455605cf696,2026-03-27,Tarde,52,PS Barra da Tijuca - RJ,,2026-04-09 13:44:07
53ed7036-16ac-4250-bcaa-2b3ad01d4905,2026-03-26,Noite,50,PS Campo grande - RJ,,2026-04-09 13:44:07
591a8037-24e3-415e-a97e-373ab503c5c6,2026-03-28,Tarde,57,PS Vila Velha - ES,,2026-04-09 13:44:07
dee110f3-e99a-4eb5-b481-19a0fc406476,2026-03-26,Noite,71,PS Pampulha - MG,,2026-04-09 13:44:07
ba37bf28-fb25-4041-a368-150e6d3ec37e,2026-03-27,Noite,72,PS Taguatinga - DF,,2026-04-09 13:44:07
7cd33dd9-173e-4823-a7bb-ee6863b8461a,2026-03-28,Tarde,63,PS Barra da Tijuca - RJ,,2026-04-09 13:44:07
71fb25ed-c4ab-43f0-8a8f-7350cd4b2f63,2026-03-28,Noite,69,PS Vitória - ES,,2026-04-09 13:44:07
b97ac47e-0952-4123-81d9-cbcf0e86dfd2,2026-03-27,Noite,78,PS Botafogo - RS,,2026-04-09 13:44:07
fdd44e00-8214-4244-bc26-67051ab194f3,2026-03-26,Noite,40,PS Barra da Tijuca - RJ,,2026-04-09 13:44:07
94748ad3-634f-4d95-aa30-6b6247f59f32,2026-03-27,Noite,68,PS Pampulha - MG,,2026-04-09 13:44:07
90a23bbb-0e46-431e-ba24-cff15a051045,2026-03-26,Noite,59,ENFERMARIA Vitória - ES,,2026-04-09 13:44:07
d19e52e3-4dc2-4b5d-bdc6-4f380679ed47,2026-03-26,Noite,49,PS Sig - DF,,2026-04-09 13:44:07
b8fd665f-f6bf-4e1e-a731-8a8f50599000,2026-03-26,Noite,79,PS Vitural - Web,,2026-04-09 13:44:07
518c8ee2-ca2b-4da2-ac3c-f33f62d02ccf,2026-03-27,Noite,43,PS Campo grande - RJ,,2026-04-09 13:44:07
909fa6a5-ffb1-497e-a542-97aad0f17786,2026-03-27,Noite,72,PS Sig - DF,,2026-04-09 13:44:07
32392510-cc06-4192-b1c7-eef1ebc3bf8b,2026-03-28,Noite,64,PS Campo grande - RJ,,2026-04-09 13:44:07
ee77d6ba-0c2b-4550-8888-2a70ba6cfad3,2026-03-26,Noite,52,PS Taguatinga - DF,,2026-04-09 13:44:07
f3080e97-4d3b-41f0-a3ce-90d29d7c47c2,2026-03-28,Noite,45,PS Vitural - Web,,2026-04-09 13:44:07
b2f0bdcf-696c-4c21-abba-1ebf9bf44e0d,2026-03-27,Noite,52,PS Vila Velha - ES,,2026-04-09 13:44:08
553f84a7-4f10-4f56-9ca3-46e935bc82a6,2026-03-28,Noite,58,PS Botafogo - RS,,2026-04-09 13:44:08
bbe64e03-ad31-4246-b417-f4066e21aceb,2026-03-27,Noite,61,PS Vitural - Web,,2026-04-09 13:44:08
0632f52f-9a91-4f0a-b552-006166fa14d4,2026-03-26,Noite,63,PS Vitória - ES,,2026-04-09 13:44:08
f017123c-f4a5-4a47-98c9-3fdfd7806b32,2026-03-26,Noite,69,PS Botafogo - RS,,2026-04-09 13:44:08
da529c79-93d9-4c10-b7b4-d92bd1e6dc6f,2026-03-26,Noite,55,PS Vila Velha - ES,,2026-04-09 13:44:08
52ca8ae5-04c8-4c32-9c9d-5aee16affc91,2026-03-28,Noite,51,ENFERMARIA Vitória - ES,,2026-04-09 13:44:08
dfae536c-89ac-46dc-a517-3bb18368e007,2026-03-28,Noite,56,PS Sig - DF,,2026-04-09 13:44:08
7007c4d9-554c-4242-a1f6-49b3196f3d5d,2026-03-27,Noite,75,PS Vitória - ES,,2026-04-09 13:44:08
5acfd891-e89d-43c3-83e6-eb234d1f37a5,2026-03-28,Noite,50,PS Taguatinga - DF,,2026-04-09 13:44:08
a49d5eb8-13fe-4ffe-8cce-c25a206ca7d3,2026-03-26,Madrugada,67,PS Campo grande - RJ,,2026-04-09 13:44:08
1af1e15e-4cac-4012-bafb-6cb8c6e006ea,2026-03-28,Noite,60,PS Pampulha - MG,,2026-04-09 13:44:08
c4772d0b-da33-444e-b353-8811d21ce4c7,2026-03-27,Noite,59,PS Barra da Tijuca - RJ,,2026-04-09 13:44:08
a640f69e-adb5-448f-8a40-162c920227e9,2026-03-28,Noite,77,PS Vila Velha - ES,,2026-04-09 13:44:08
7bdb78b7-b753-4470-91db-f1d8b594c659,2026-03-28,Noite,67,PS Barra da Tijuca - RJ,,2026-04-09 13:44:08
e9439150-f3f6-4328-bf72-6002443746b2,2026-03-26,Madrugada,57,PS Pampulha - MG,,2026-04-09 13:44:08
a7244dda-ae41-489b-9cea-08ab02124952,2026-03-27,Madrugada,79,PS Taguatinga - DF,,2026-04-09 13:44:09
66b91001-2cb4-4ffa-8878-265bc022b7fc,2026-03-28,Madrugada,40,PS Vitória - ES,,2026-04-09 13:44:09
e5f05cdf-ca7e-416d-b620-daeb5544bc76,2026-03-27,Madrugada,78,PS Pampulha - MG,,2026-04-09 13:44:09
75b8a1df-293f-4387-9e07-558edcb5ddfc,2026-03-26,Madrugada,57,ENFERMARIA Vitória - ES,,2026-04-09 13:44:09
0aebd717-3bca-4ca5-ae4d-36da28474ad8,2026-03-26,Madrugada,67,PS Sig - DF,,2026-04-09 13:44:09
cd34298c-b439-4b16-9b2b-e330071b7bdc,2026-03-26,Madrugada,40,PS Barra da Tijuca - RJ,,2026-04-09 13:44:09
b3fb3642-0f36-4028-ad87-026cb7f3bf84,2026-03-27,Madrugada,77,PS Campo grande - RJ,,2026-04-09 13:44:09
a719fd46-a7cf-4553-986b-51da970afe25,2026-03-27,Madrugada,79,PS Sig - DF,,2026-04-09 13:44:09
be65f974-a615-4e93-8321-9a7d7efbe19d,2026-03-28,Madrugada,60,PS Campo grande - RJ,,2026-04-09 13:44:09
6bdbf851-0645-4dc5-ae18-e61fdbe2c2fa,2026-03-26,Madrugada,73,PS Taguatinga - DF,,2026-04-09 13:44:09
a93c3a39-bcf2-4417-9afc-14120082fa87,2026-03-28,Madrugada,74,PS Vitural - Web,,2026-04-09 13:44:09
04b1d8c2-b188-44b9-b670-6311791af133,2026-03-26,Madrugada,53,PS Vitural - Web,,2026-04-09 13:44:09
85cae90f-a5f3-4e58-b93d-59765403dd3e,2026-03-28,Madrugada,64,PS Botafogo - RS,,2026-04-09 13:44:09
38d293fb-ce8f-4afb-984c-6225a0b0aa24,2026-03-27,Madrugada,54,PS Botafogo - RS,,2026-04-09 13:44:09
13dff06e-8feb-4ab3-9a17-856851c47999,2026-03-26,Madrugada,46,PS Vitória - ES,,2026-04-09 13:44:09
cf13d537-1626-4522-9657-811f142b9bb9,2026-03-26,Madrugada,53,PS Botafogo - RS,,2026-04-09 13:44:09
90a713ee-44ad-44c2-9108-d532d5561ae8,2026-03-26,Madrugada,74,PS Vila Velha - ES,,2026-04-09 13:44:09
28970306-421b-4e26-84a9-6043c408f660,2026-03-27,Madrugada,59,PS Vila Velha - ES,,2026-04-09 13:44:09
d2a71715-d1bd-4775-96c9-e3394134b026,2026-03-27,Madrugada,47,PS Vitural - Web,,2026-04-09 13:44:09
b602aef8-5539-4ac6-800e-e5c63fea0609,2026-03-28,Madrugada,60,PS Sig - DF,,2026-04-09 13:44:10
d5b4daed-66d2-4093-9be9-f00365d4044d,2026-03-27,Madrugada,49,PS Vitória - ES,,2026-04-09 13:44:10
b33613cf-dc17-45e4-91ee-3a32d2fa2373,2026-03-28,Madrugada,74,ENFERMARIA Vitória - ES,,2026-04-09 13:44:10
612c73c7-28c8-4e77-9b69-ecd8e1733272,2026-03-28,Madrugada,74,PS Taguatinga - DF,,2026-04-09 13:44:10
29614ee3-b1e5-454f-8ced-4a1617a19726,2026-03-25,Manhã,50,PS Campo grande - RJ,,2026-04-09 13:44:10
3eb1864a-3e90-4e2e-a02f-af4688ee8741,2026-03-28,Madrugada,79,PS Vila Velha - ES,,2026-04-09 13:44:10
c34c507f-4e85-440d-810e-feaf0fba7aed,2026-03-27,Madrugada,67,PS Barra da Tijuca - RJ,,2026-04-09 13:44:10
6c4aec26-5c57-410c-a7a0-3000aa744755,2026-03-26,Manhã,65,PS Taguatinga - DF,,2026-04-09 13:44:10
9f9ee06a-b882-423f-8a1e-06ac4f0c014b,2026-03-28,Madrugada,71,PS Pampulha - MG,,2026-04-09 13:44:10
58e432f2-01cf-43e4-bcb1-e277db8dac27,2026-03-28,Madrugada,46,PS Barra da Tijuca - RJ,,2026-04-09 13:44:10
f0ee9038-2c61-47ed-baf0-6da048282d97,2026-03-25,Manhã,58,PS Pampulha - MG,,2026-04-09 13:44:10
9853c53e-34d0-445f-8f59-86dc9edeaac6,2026-03-27,Manhã,57,PS Vitória - ES,,2026-04-09 13:44:10
12897ef1-4cb0-420b-986f-14c5162f5954,2026-03-25,Manhã,41,PS Sig - DF,,2026-04-09 13:44:10
2e8a78c2-255a-49bc-899d-5d80fb35fb93,2026-03-25,Manhã,65,PS Barra da Tijuca - RJ,,2026-04-09 13:44:10
c93b91b2-67f0-427a-9c6d-de5a964b6fac,2026-03-26,Manhã,76,PS Campo grande - RJ,,2026-04-09 13:44:10
7ed90998-69ee-4dea-aafb-e2718086f9ca,2026-03-26,Manhã,51,PS Pampulha - MG,,2026-04-09 13:44:10
519b44d9-5ef9-4a3e-a826-39e92fe083e7,2026-03-27,Manhã,61,PS Campo grande - RJ,,2026-04-09 13:44:10
aa6e9d28-1f47-4968-88b3-aef27582d05b,2026-03-25,Manhã,61,PS Taguatinga - DF,,2026-04-09 13:44:10
8dfc2cbe-afdc-412f-9df2-809e4c469230,2026-03-26,Manhã,77,PS Sig - DF,,2026-04-09 13:44:10
19826865-6f7b-4a3f-8bf9-4191efff7e88,2026-03-25,Manhã,76,ENFERMARIA Vitória - ES,,2026-04-09 13:44:10
93acd08d-7048-4513-af18-ce2c2e6691ba,2026-03-25,Manhã,77,PS Vitural - Web,,2026-04-09 13:44:10
fccf3327-e400-4975-8d67-02589d7b5540,2026-03-27,Manhã,51,PS Botafogo - RS,,2026-04-09 13:44:10
f98ce508-5e36-4d76-82c1-f2327cc3c7f2,2026-03-26,Manhã,62,PS Botafogo - RS,,2026-04-09 13:44:11
a8e7c1a2-e4be-498c-bc0a-8456222a0c3b,2026-03-25,Manhã,79,PS Vitória - ES,,2026-04-09 13:44:11
c5a52e23-ebf7-464e-93b6-0070ccfc3158,2026-03-25,Manhã,56,PS Vila Velha - ES,,2026-04-09 13:44:11
7c7be31a-d5dd-4711-af4b-cf344f8f7f10,2026-03-26,Manhã,48,PS Vila Velha - ES,,2026-04-09 13:44:11
b8d429e6-5576-49d6-aa57-4f225e73aac1,2026-03-26,Manhã,71,PS Vitural - Web,,2026-04-09 13:44:11
09a4e959-282e-46ac-abf2-571986568567,2026-03-27,Manhã,76,PS Vitural - Web,,2026-04-09 13:44:11
c4089aad-a220-4697-89e3-0925f8a863ce,2026-03-25,Manhã,61,PS Botafogo - RS,,2026-04-09 13:44:11
75e37a11-aa4d-41fe-a876-192d13d8769b,2026-03-27,Manhã,61,PS Sig - DF,,2026-04-09 13:44:11
95cbabb4-392e-4d64-8284-efd82aa14f94,2026-03-26,Manhã,52,PS Vitória - ES,,2026-04-09 13:44:11
99c8ceba-98eb-41c8-b71b-c640ab80c9cf,2026-03-27,Manhã,79,PS Taguatinga - DF,,2026-04-09 13:44:11
116d1b02-74be-4e00-8dde-47e810760368,2026-03-25,Tarde,53,PS Campo grande - RJ,,2026-04-09 13:44:11
c2aea831-9a81-460c-b2c6-ea8fec3c5805,2026-03-27,Manhã,64,ENFERMARIA Vitória - ES,,2026-04-09 13:44:11
6919aba7-6e91-40ff-ba51-a44db2f36310,2026-03-27,Manhã,56,PS Vila Velha - ES,,2026-04-09 13:44:11
797e03e0-1b95-4e91-b977-171090a76e96,2026-03-27,Manhã,73,PS Barra da Tijuca - RJ,,2026-04-09 13:44:11
a4998fee-8ce6-40be-9571-c90ce8d41e30,2026-03-25,Tarde,60,PS Pampulha - MG,,2026-04-09 13:44:11
cf5f43cd-31fb-406d-8665-f18f4908e8a2,2026-03-27,Manhã,73,PS Pampulha - MG,,2026-04-09 13:44:11
a4e01fde-03aa-45d2-a292-65d1fe94b041,2026-03-26,Manhã,53,PS Barra da Tijuca - RJ,,2026-04-09 13:44:11
5656a285-3360-4e48-a5d7-634ba2fdd8cf,2026-03-26,Tarde,55,PS Taguatinga - DF,,2026-04-09 13:44:11
2639f1cb-8c04-474e-96b5-0ab971b39c68,2026-03-25,Tarde,52,PS Barra da Tijuca - RJ,,2026-04-09 13:44:11
2b525fdc-ba4b-49c6-aee8-23b2826679ad,2026-03-26,Tarde,78,PS Pampulha - MG,,2026-04-09 13:44:11
5045360f-5d3d-4408-a04b-2710bca3502b,2026-03-27,Tarde,76,PS Campo grande - RJ,,2026-04-09 13:44:11
db6abc11-fae6-4927-b25d-e3d112101e22,2026-03-25,Tarde,43,PS Taguatinga - DF,,2026-04-09 13:44:11
9f9b7a11-df1d-4367-a50a-4e4c6290bca6,2026-03-26,Tarde,43,PS Sig - DF,,2026-04-09 13:44:11
e8617b85-e673-4a7d-a837-a618dfaee6aa,2026-03-25,Tarde,51,ENFERMARIA Vitória - ES,,2026-04-09 13:44:11
c410ef7b-c3cb-4e11-b70b-3b5bf9f98ece,2026-03-26,Tarde,59,PS Campo grande - RJ,,2026-04-09 13:44:11
d425ac01-c820-4b12-b71f-c8f774e7b1fc,2026-03-27,Tarde,58,PS Vitória - ES,,2026-04-09 13:44:11
69177a52-09ca-4d0f-9af2-e71fc4983726,2026-03-26,Tarde,43,PS Botafogo - RS,,2026-04-09 13:44:12
91d5a865-3d4a-4cf3-81c0-d10058d44e04,2026-03-25,Tarde,72,PS Vitória - ES,,2026-04-09 13:44:12
e71612dd-0366-4afa-9cd9-82ae3eaa43b7,2026-03-25,Tarde,44,PS Vila Velha - ES,,2026-04-09 13:44:12
